Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectrpol,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
310.7,0.20806,0.18114,0.14604,0.19798,0.87916,0.92488,0.92488,0.92488,0.68844,0.6397,0.6721,0.7918,0.74186,0.77176,0.54876,0.89228,0.19798,0.0,0.0,5e-06,5.65e-20,3.1,3.1
310.9,0.21417,0.1873,0.15051,0.20404,0.88023,0.92489,0.92489,0.92489,0.71053,0.66501,0.69522,0.78856,0.73684,0.76779,0.54889,0.89236,0.20404,0.0,0.0,5e-06,5.65e-20,3.1,3.1
311.1,0.22028,0.19342,0.15497,0.21008,0.88146,0.9249,0.9249,0.9249,0.73261,0.69032,0.71835,0.78532,0.73181,0.76381,0.54901,0.89244,0.21008,0.0,0.0,5e-06,5.65e-20,3.1,3.1
311.3,0.22639,0.19949,0.15941,0.2161,0.88283,0.92491,0.92491,0.92491,0.75469,0.71563,0.74147,0.78208,0.72678,0.75984,0.54912,0.89252,0.2161,0.0,0.0,5e-06,5.65e-20,3.1,3.1
311.5,0.22982,0.20374,0.16215,0.2198,0.88421,0.92491,0.92491,0.92491,0.76395,0.72883,0.75204,0.78292,0.72753,0.76064,0.54923,0.8926000000000001,0.2198,0.0,0.0,5e-06,5.65e-20,3.1,3.1
311.7,0.22973,0.20548,0.16259,0.22039,0.88559,0.92492,0.92492,0.92492,0.75754,0.72722,0.74726,0.78785,0.73405,0.76622,0.54933,0.89268,0.22039,0.0,0.0,5e-06,5.65e-20,3.1,3.1
311.9,0.22961,0.20721,0.16301,0.22096,0.88697,0.92493,0.92493,0.92493,0.75113,0.72562,0.74248,0.79277,0.74056,0.7718,0.54942,0.89276,0.22096,0.0,0.0,5e-06,5.65e-20,3.1,3.1
312.1,0.22949,0.20896,0.16344,0.22154,0.88846,0.92494,0.92494,0.92494,0.74471,0.72401,0.7377,0.7977,0.74708,0.77738,0.5495,0.8928400000000001,0.22154,0.0,0.0,5e-06,5.65e-20,3.1,3.1
312.3,0.22937,0.21072,0.16388,0.22212,0.89006,0.92495,0.92495,0.92495,0.7383,0.7224,0.73292,0.80262,0.7536,0.78295,0.54957,0.89292,0.22212,0.0,0.0,5e-06,5.65e-20,3.1,3.1
312.5,0.22922,0.21249,0.16429,0.22268,0.89166,0.92495,0.92495,0.92495,0.73188,0.7208,0.72814,0.80755,0.76012,0.78853,0.54964,0.893,0.22268,0.0,0.0,5e-06,5.65e-20,3.1,3.1
312.7,0.22903,0.21424,0.16469,0.22321,0.89326,0.92496,0.92496,0.92496,0.72547,0.71919,0.72336,0.81247,0.76663,0.79411,0.5497,0.89308,0.22321,0.0,0.0,5e-06,5.65e-20,3.1,3.1
312.9,0.22882,0.21599,0.16507,0.22372,0.89486,0.92497,0.92497,0.92497,0.71905,0.71759,0.71858,0.8174,0.77315,0.79969,0.54975,0.89316,0.22372,0.0,0.0,5e-06,5.65e-20,3.1,3.1
313.1,0.22859,0.21775,0.16544,0.22422,0.89652,0.92498,0.92498,0.92498,0.71264,0.71598,0.7138,0.82232,0.77967,0.80527,0.54979,0.89324,0.22422,0.0,0.0,5e-06,5.65e-20,3.1,3.1
313.3,0.22104,0.212,0.16038,0.21736,0.89824,0.92499,0.92499,0.92499,0.68585,0.69219,0.68806,0.82456,0.78361,0.80821,0.54982,0.89332,0.21736,0.0,0.0,5e-06,5.65e-20,3.1,3.1
313.5,0.21306,0.2058,0.155,0.21005,0.89996,0.925,0.925,0.925,0.65798,0.66724,0.66122,0.8268,0.78755,0.81116,0.54983,0.8934,0.21005,0.0,0.0,5e-06,5.65e-20,3.1,3.1
313.7,0.20499,0.19948,0.14954,0.20265,0.90168,0.92501,0.92501,0.92501,0.63012,0.64228,0.63438,0.82903,0.79148,0.8141,0.54984,0.89348,0.20265,0.0,0.0,5e-06,5.65e-20,3.1,3.1
313.9,0.19683,0.19306,0.14402,0.19516,0.90341,0.92502,0.92502,0.92502,0.60225,0.61733,0.60753,0.83127,0.79542,0.81705,0.54984,0.89356,0.19516,0.0,0.0,5e-06,5.65e-20,3.1,3.1
314.1,0.18859,0.18652,0.13842,0.18757,0.90513,0.92503,0.92503,0.92503,0.57439,0.59237,0.58069,0.83351,0.79936,0.81999,0.54983,0.89364,0.18757,0.0,0.0,5e-06,5.65e-20,3.1,3.1
314.3,0.18026,0.17989,0.13275,0.17988,0.90686,0.92504,0.92504,0.92504,0.54652,0.56742,0.55385,0.83575,0.8033,0.82294,0.5498,0.8937200000000001,0.17988,0.0,0.0,5e-06,5.65e-20,3.1,3.1
314.5,0.17185,0.17314,0.12701,0.1721,0.9086,0.92505,0.92505,0.92505,0.51866,0.54246,0.52701,0.83799,0.80724,0.82588,0.54977,0.8938,0.1721,0.0,0.0,5e-06,5.65e-20,3.1,3.1
314.7,0.16336,0.16629,0.1212,0.16422,0.91033,0.92506,0.92506,0.92506,0.4908,0.51751,0.50016,0.84022,0.81117,0.82882,0.54972,0.89388,0.16422,0.0,0.0,5e-06,5.65e-20,3.1,3.1
314.9,0.15435,0.15844,0.11488,0.15565,0.91206,0.92507,0.92507,0.92507,0.46167,0.48979,0.47154,0.84246,0.81511,0.83177,0.54966,0.89396,0.15565,0.0,0.0,5e-06,5.65e-20,3.1,3.1
315.1,0.14432,0.14857,0.10753,0.14569,0.91374,0.92508,0.92508,0.92508,0.43102,0.45871,0.44075,0.84225,0.81473,0.83149,0.54958,0.89398,0.14569,0.0,0.0,5e-06,5.65e-20,3.1,3.1
315.3,0.13385,0.13794,0.099766,0.13517,0.91536,0.92509,0.92509,0.92509,0.40036,0.42763,0.40996,0.83959,0.81004,0.828,0.5495,0.8939400000000001,0.13517,0.0,0.0,5e-06,5.65e-20,3.1,3.1
315.5,0.12341,0.12738,0.092036,0.12469,0.91698,0.9251,0.9251,0.9251,0.3697,0.39655,0.37917,0.83693,0.80535,0.82451,0.5494,0.8939,0.12469,0.0,0.0,5e-06,5.65e-20,3.1,3.1
315.7,0.113,0.1169,0.08434,0.11426,0.91861,0.92511,0.92511,0.92511,0.33904,0.36547,0.34838,0.83428,0.80065,0.82101,0.54928,0.89386,0.11426,0.0,0.0,5e-06,5.65e-20,3.1,3.1
315.9,0.10261,0.10649,0.076681,0.10388,0.92023,0.92512,0.92512,0.92512,0.30839,0.33439,0.31758,0.83162,0.79596,0.81752,0.54916,0.8938200000000001,0.10388,0.0,0.0,5e-06,5.65e-20,3.1,3.1
316.1,0.092247,0.096162,0.06905,0.093542,0.92174,0.92513,0.92513,0.92513,0.27773,0.30331,0.28679,0.82896,0.79127,0.81403,0.54902,0.89378,0.093542,0.0,0.0,5e-06,5.65e-20,3.1,3.1
316.3,0.081906,0.085906,0.061452,0.083247,0.92315,0.92514,0.92514,0.92514,0.24707,0.27223,0.256,0.8263,0.78657,0.81053,0.54886,0.89374,0.083247,0.0,0.0,5e-06,5.65e-20,3.1,3.1
316.5,0.071601,0.075738,0.053896,0.073009,0.92456,0.92515,0.92515,0.92515,0.21641,0.24114,0.22521,0.82364,0.78188,0.80704,0.54869,0.8937,0.073009,0.0,0.0,5e-06,5.65e-20,3.1,3.1
316.7,0.19745,0.1701,0.1384,0.18747,0.92596,0.92516,0.92516,0.92516,0.59799,0.54421,0.5801,0.82099,0.77719,0.80355,0.54851,0.89366,0.18747,0.0,0.0,5e-06,5.65e-20,3.1,3.1
316.9,0.204,0.17637,0.14312,0.19386,0.92737,0.92517,0.92517,0.92517,0.61911,0.56703,0.60177,0.81833,0.7725,0.80006,0.5483,0.89362,0.19386,0.0,0.0,5e-06,5.65e-20,3.1,3.1
317.1,0.21048,0.18254,0.14777,0.20016,0.92861,0.92518,0.92518,0.92518,0.64022,0.58985,0.62343,0.81567,0.7678,0.79656,0.54809,0.89358,0.20016,0.0,0.0,5e-06,5.65e-20,3.1,3.1
317.3,0.21688,0.18859,0.15236,0.20636,0.9297,0.92519,0.92519,0.92519,0.66134,0.61266,0.64509,0.81301,0.76311,0.79307,0.54786,0.89354,0.20636,0.0,0.0,5e-06,5.65e-20,3.1,3.1
317.5,0.22324,0.19455,0.1569,0.21251,0.93079,0.9252,0.9252,0.9252,0.68245,0.63548,0.66675,0.81035,0.75842,0.78958,0.54761,0.8935,0.21251,0.0,0.0,5e-06,5.65e-20,3.1,3.1
317.7,0.22956,0.20044,0.1614,0.2186,0.93187,0.92521,0.92521,0.92521,0.70356,0.6583,0.68841,0.8077,0.75372,0.78608,0.54734,0.89346,0.2186,0.0,0.0,5e-06,5.65e-20,3.1,3.1
317.9,0.23583,0.20624,0.16586,0.22463,0.93296,0.92523,0.92523,0.92523,0.72468,0.68112,0.71007,0.80504,0.74903,0.78259,0.54706,0.89342,0.22463,0.0,0.0,5e-06,5.65e-20,3.1,3.1
318.1,0.24201,0.2119,0.17023,0.23055,0.93385,0.92524,0.92524,0.92524,0.74579,0.70394,0.73173,0.80238,0.74434,0.7791,0.54676,0.8933800000000001,0.23055,0.0,0.0,5e-06,5.65e-20,3.1,3.1
318.3,0.24866,0.21855,0.17512,0.23717,0.93454,0.92525,0.92525,0.92525,0.76554,0.72549,0.75206,0.803,0.74475,0.77963,0.54644,0.89334,0.23717,0.0,0.0,5e-06,5.65e-20,3.1,3.1
318.5,0.2479,0.21943,0.17503,0.23703,0.93522,0.92526,0.92526,0.92526,0.75943,0.72294,0.74714,0.80689,0.75027,0.78419,0.54611,0.8933,0.23703,0.0,0.0,5e-06,5.65e-20,3.1,3.1
318.7,0.24712,0.2203,0.17491,0.23687,0.93591,0.92527,0.92527,0.92527,0.75331,0.72039,0.74222,0.81078,0.75579,0.78874,0.54575,0.89326,0.23687,0.0,0.0,5e-06,5.65e-20,3.1,3.1
318.9,0.24632,0.22114,0.17478,0.23668,0.9366,0.92528,0.92528,0.92528,0.7472,0.71783,0.7373,0.81466,0.76131,0.7933,0.54538,0.89322,0.23668,0.0,0.0,5e-06,5.65e-20,3.1,3.1
319.1,0.24542,0.22191,0.17458,0.23641,0.93707,0.92529,0.92529,0.92529,0.74108,0.71528,0.73238,0.81856,0.76683,0.79786,0.54499,0.89318,0.23641,0.0,0.0,5e-06,5.65e-20,3.1,3.1
319.3,0.24445,0.22261,0.17433,0.23606,0.93732,0.92531,0.92531,0.92531,0.73497,0.71273,0.72746,0.82245,0.77235,0.80242,0.54459,0.89314,0.23606,0.0,0.0,5e-06,5.65e-20,3.1,3.1
319.5,0.24344,0.22329,0.17405,0.23568,0.93756,0.92532,0.92532,0.92532,0.72885,0.71018,0.72254,0.82634,0.77787,0.80698,0.54417,0.8931,0.23568,0.0,0.0,5e-06,5.65e-20,3.1,3.1
319.7,0.24242,0.22396,0.17376,0.23528,0.93781,0.92533,0.92533,0.92533,0.72273,0.70762,0.71762,0.83022,0.78339,0.81153,0.54373,0.89306,0.23528,0.0,0.0,5e-06,5.65e-20,3.1,3.1
319.9,0.24136,0.2246,0.17345,0.23486,0.93806,0.92534,0.92534,0.92534,0.71662,0.70507,0.7127,0.83411,0.78891,0.81609,0.54327,0.89302,0.23486,0.0,0.0,5e-06,5.65e-20,3.1,3.1
320.1,0.23883,0.22378,0.17206,0.23296,0.93809,0.92535,0.92535,0.92535,0.70743,0.69929,0.70466,0.83676,0.79316,0.8194,0.5428,0.8930600000000001,0.23296,0.0,0.0,5e-06,5.65e-20,3.1,3.1
320.3,0.22999,0.21667,0.16602,0.22478,0.9379,0.92537,0.92537,0.92537,0.68083,0.67525,0.67894,0.83815,0.79615,0.82145,0.54231,0.89318,0.22478,0.0,0.0,5e-06,5.65e-20,3.1,3.1
320.5,0.22113,0.20951,0.15996,0.21657,0.9377,0.92538,0.92538,0.92538,0.65423,0.6512,0.65322,0.83955,0.79914,0.8235,0.54181,0.8933,0.21657,0.0,0.0,5e-06,5.65e-20,3.1,3.1
320.7,0.21225,0.2023,0.15387,0.20832,0.93751,0.92539,0.92539,0.92539,0.62764,0.62715,0.62749,0.84094,0.80212,0.82555,0.54129,0.89342,0.20832,0.0,0.0,5e-06,5.65e-20,3.1,3.1
320.9,0.20336,0.19504,0.14776,0.20005,0.93732,0.9254,0.9254,0.9254,0.60104,0.6031,0.60177,0.84233,0.80511,0.82761,0.54075,0.89354,0.20005,0.0,0.0,5e-06,5.65e-20,3.1,3.1
321.1,0.19441,0.1877,0.1416,0.1917,0.93692,0.92542,0.92542,0.92542,0.57444,0.57906,0.57605,0.84373,0.8081,0.82966,0.5402,0.89366,0.1917,0.0,0.0,5e-06,5.65e-20,3.1,3.1
321.3,0.18541,0.18027,0.13539,0.18329,0.93631,0.92543,0.92543,0.92543,0.54784,0.55501,0.55033,0.84512,0.81108,0.83171,0.53964,0.89378,0.18329,0.0,0.0,5e-06,5.65e-20,3.1,3.1
321.5,0.1764,0.1728,0.12917,0.17486,0.9357,0.92544,0.92544,0.92544,0.52125,0.53096,0.5246,0.84652,0.81407,0.83376,0.53906,0.8939,0.17486,0.0,0.0,5e-06,5.65e-20,3.1,3.1
321.7,0.16739,0.1653,0.12293,0.16641,0.9351,0.92545,0.92545,0.92545,0.49465,0.50692,0.49888,0.84791,0.81706,0.83582,0.53847,0.89402,0.16641,0.0,0.0,5e-06,5.65e-20,3.1,3.1
321.9,0.15813,0.15734,0.11646,0.15764,0.93449,0.92547,0.92547,0.92547,0.46734,0.48157,0.47225,0.84931,0.82004,0.83787,0.53786,0.89414,0.15764,0.0,0.0,5e-06,5.65e-20,3.1,3.1
322.1,0.14812,0.14804,0.10927,0.14791,0.93371,0.92548,0.92548,0.92548,0.43788,0.45235,0.44288,0.8507,0.82303,0.83992,0.53724,0.89426,0.14791,0.0,0.0,5e-06,5.65e-20,3.1,3.1
322.3,0.13754,0.13748,0.10146,0.13734,0.93275,0.92549,0.92549,0.92549,0.40842,0.42313,0.41351,0.84875,0.81888,0.83707,0.5366,0.8943800000000001,0.13734,0.0,0.0,5e-06,5.65e-20,3.1,3.1
322.5,0.12705,0.12706,0.09373,0.12687,0.9318,0.92551,0.92551,0.92551,0.37896,0.39391,0.38414,0.8468,0.81473,0.83422,0.53596,0.8945000000000001,0.12687,0.0,0.0,5e-06,5.65e-20,3.1,3.1
322.7,0.11664,0.11677,0.086079,0.11651,0.93084,0.92552,0.92552,0.92552,0.3495,0.36469,0.35477,0.84485,0.81058,0.83137,0.53529,0.89462,0.11651,0.0,0.0,5e-06,5.65e-20,3.1,3.1
322.9,0.10632,0.10663,0.078508,0.10626,0.92989,0.92553,0.92553,0.92553,0.32004,0.33547,0.3254,0.8429,0.80643,0.82852,0.53462,0.89474,0.10626,0.0,0.0,5e-06,5.65e-20,3.1,3.1
323.1,0.09608,0.096607,0.071007,0.096105,0.9288,0.92555,0.92555,0.92555,0.29058,0.30625,0.29603,0.84095,0.80227,0.82567,0.53393,0.89486,0.096105,0.0,0.0,5e-06,5.65e-20,3.1,3.1
323.3,0.085918,0.086713,0.063579,0.086049,0.92759,0.92556,0.92556,0.92556,0.26112,0.27703,0.26666,0.839,0.79812,0.82282,0.53323,0.89498,0.086049,0.0,0.0,5e-06,5.65e-20,3.1,3.1
323.5,0.075849,0.076963,0.056235,0.076108,0.92637,0.92557,0.92557,0.92557,0.23166,0.24781,0.23729,0.83705,0.79397,0.81997,0.53252,0.8951,0.076108,0.0,0.0,5e-06,5.65e-20,3.1,3.1
323.7,0.19147,0.1662,0.13466,0.18225,0.92516,0.92559,0.92559,0.92559,0.58769,0.53938,0.57169,0.8351,0.78982,0.81712,0.5318,0.89522,0.18225,0.0,0.0,5e-06,5.65e-20,3.1,3.1
323.9,0.19691,0.17097,0.13847,0.18739,0.92395,0.9256,0.9256,0.9256,0.60742,0.55926,0.59146,0.83314,0.78567,0.81427,0.53106,0.89534,0.18739,0.0,0.0,5e-06,5.65e-20,3.1,3.1
324.1,0.20227,0.17562,0.1422,0.19244,0.92265,0.92561,0.92561,0.92561,0.62715,0.57913,0.61123,0.83119,0.78152,0.81142,0.53031,0.89546,0.19244,0.0,0.0,5e-06,5.65e-20,3.1,3.1
324.3,0.20754,0.18016,0.14587,0.1974,0.92127,0.92563,0.92563,0.92563,0.64687,0.59901,0.63099,0.82924,0.77737,0.80857,0.52956,0.89558,0.1974,0.0,0.0,5e-06,5.65e-20,3.1,3.1
324.5,0.21275,0.18461,0.14948,0.20228,0.9199,0.92564,0.92564,0.92564,0.6666,0.61889,0.65076,0.82729,0.77321,0.80572,0.52879,0.8957,0.20228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
324.7,0.21789,0.18896,0.15303,0.20708,0.91852,0.92565,0.92565,0.92565,0.68633,0.63876,0.67053,0.82534,0.76906,0.80287,0.52801,0.8958200000000001,0.20708,0.0,0.0,5e-06,5.65e-20,3.1,3.1
324.9,0.22297,0.19322,0.15652,0.2118,0.91715,0.92567,0.92567,0.92567,0.70606,0.65864,0.6903,0.82339,0.76491,0.80002,0.52722,0.89594,0.2118,0.0,0.0,5e-06,5.65e-20,3.1,3.1
325.1,0.22797,0.19737,0.15995,0.21644,0.91574,0.92568,0.92568,0.92568,0.72579,0.67851,0.71006,0.82144,0.76076,0.79717,0.52641,0.89602,0.21644,0.0,0.0,5e-06,5.65e-20,3.1,3.1
325.3,0.23289,0.20143,0.16332,0.22099,0.9143,0.92569,0.92569,0.92569,0.74552,0.69839,0.72983,0.81949,0.75661,0.79432,0.5256,0.89606,0.22099,0.0,0.0,5e-06,5.65e-20,3.1,3.1
325.5,0.23873,0.20737,0.16768,0.22687,0.91286,0.92571,0.92571,0.92571,0.76397,0.71711,0.74836,0.8223,0.76096,0.79775,0.52478,0.8961,0.22687,0.0,0.0,5e-06,5.65e-20,3.1,3.1
325.7,0.23696,0.20697,0.16675,0.22562,0.91143,0.92572,0.92572,0.92572,0.75807,0.71388,0.74335,0.82511,0.7653,0.80118,0.52395,0.89614,0.22562,0.0,0.0,5e-06,5.65e-20,3.1,3.1
325.9,0.23518,0.20656,0.16582,0.22435,0.90999,0.92574,0.92574,0.92574,0.75218,0.71066,0.73834,0.82791,0.76965,0.80461,0.52311,0.89618,0.22435,0.0,0.0,5e-06,5.65e-20,3.1,3.1
326.1,0.23339,0.20613,0.16488,0.22308,0.90857,0.92575,0.92575,0.92575,0.74629,0.70743,0.73333,0.83072,0.77399,0.80804,0.52226,0.89622,0.22308,0.0,0.0,5e-06,5.65e-20,3.1,3.1
326.3,0.2316,0.2057,0.16394,0.2218,0.90716,0.92576,0.92576,0.92576,0.7404,0.70421,0.72832,0.83353,0.77834,0.81148,0.52141,0.8962600000000001,0.2218,0.0,0.0,5e-06,5.65e-20,3.1,3.1
326.5,0.2298,0.20525,0.16299,0.2205,0.90575,0.92578,0.92578,0.92578,0.7345,0.70099,0.72331,0.83634,0.78268,0.81491,0.52054,0.8963,0.2205,0.0,0.0,5e-06,5.65e-20,3.1,3.1
326.7,0.228,0.20478,0.16202,0.2192,0.90435,0.92579,0.92579,0.92579,0.72861,0.69776,0.71829,0.83915,0.78703,0.81834,0.51966,0.89634,0.2192,0.0,0.0,5e-06,5.65e-20,3.1,3.1
326.9,0.22618,0.2043,0.16105,0.21788,0.90294,0.9258,0.9258,0.9258,0.72272,0.69454,0.71328,0.84195,0.79137,0.82177,0.51878,0.8963800000000001,0.21788,0.0,0.0,5e-06,5.65e-20,3.1,3.1
327.1,0.22437,0.20382,0.16009,0.21656,0.90159,0.92582,0.92582,0.92582,0.71683,0.69131,0.70827,0.84476,0.79572,0.8252,0.51789,0.89642,0.21656,0.0,0.0,5e-06,5.65e-20,3.1,3.1
327.3,0.22257,0.20334,0.15912,0.21525,0.9003,0.92583,0.92583,0.92583,0.71093,0.68809,0.70326,0.84757,0.80006,0.82863,0.51699,0.89646,0.21525,0.0,0.0,5e-06,5.65e-20,3.1,3.1
327.5,0.21565,0.19798,0.15444,0.20891,0.899,0.92585,0.92585,0.92585,0.69043,0.67023,0.68365,0.84825,0.80222,0.82992,0.51608,0.8965000000000001,0.20891,0.0,0.0,5e-06,5.65e-20,3.1,3.1
327.7,0.20723,0.19117,0.14867,0.20111,0.89771,0.92586,0.92586,0.92586,0.66506,0.6475,0.65916,0.84893,0.80438,0.8312,0.51517,0.89654,0.20111,0.0,0.0,5e-06,5.65e-20,3.1,3.1
327.9,0.19885,0.18437,0.14292,0.19332,0.89641,0.92587,0.92587,0.92587,0.63969,0.62477,0.63468,0.84961,0.80654,0.83249,0.51425,0.89658,0.19332,0.0,0.0,5e-06,5.65e-20,3.1,3.1
328.1,0.19052,0.17758,0.13719,0.18557,0.89521,0.92589,0.92589,0.92589,0.61431,0.60204,0.6102,0.85029,0.8087,0.83377,0.51332,0.89662,0.18557,0.0,0.0,5e-06,5.65e-20,3.1,3.1
328.3,0.18225,0.17082,0.1315,0.17786,0.89409,0.9259,0.9259,0.9259,0.58894,0.57931,0.58571,0.85097,0.81086,0.83506,0.51239,0.89666,0.17786,0.0,0.0,5e-06,5.65e-20,3.1,3.1
328.5,0.17401,0.16405,0.12581,0.17017,0.89298,0.92592,0.92592,0.92592,0.56357,0.55658,0.56123,0.85165,0.81301,0.83635,0.51145,0.8967,0.17017,0.0,0.0,5e-06,5.65e-20,3.1,3.1
328.7,0.1658,0.15729,0.12015,0.1625,0.89186,0.92593,0.92593,0.92593,0.5382,0.53385,0.53674,0.85233,0.81517,0.83763,0.5105,0.89674,0.1625,0.0,0.0,5e-06,5.65e-20,3.1,3.1
328.9,0.15762,0.15053,0.11449,0.15485,0.89074,0.92595,0.92595,0.92595,0.51283,0.51112,0.51226,0.85301,0.81733,0.83892,0.50955,0.89678,0.15485,0.0,0.0,5e-06,5.65e-20,3.1,3.1
329.1,0.1495,0.14379,0.10887,0.14724,0.88974,0.92596,0.92596,0.92596,0.48745,0.48839,0.48778,0.85369,0.81949,0.8402,0.50859,0.8968200000000001,0.14724,0.0,0.0,5e-06,5.65e-20,3.1,3.1
329.3,0.14105,0.13651,0.10295,0.13923,0.88885,0.92597,0.92597,0.92597,0.46086,0.46378,0.46185,0.85437,0.82165,0.84149,0.50763,0.89686,0.13923,0.0,0.0,5e-06,5.65e-20,3.1,3.1
329.5,0.13218,0.12856,0.096649,0.13071,0.88797,0.92599,0.92599,0.92599,0.43276,0.43688,0.43417,0.85505,0.82381,0.84278,0.50666,0.8969,0.13071,0.0,0.0,5e-06,5.65e-20,3.1,3.1
329.7,0.1232,0.1202,0.09018,0.12196,0.88708,0.926,0.926,0.926,0.40466,0.40997,0.40648,0.85475,0.82311,0.84232,0.50569,0.8969400000000001,0.12196,0.0,0.0,5e-06,5.65e-20,3.1,3.1
329.9,0.11415,0.1115,0.083578,0.11303,0.88619,0.92602,0.92602,0.92602,0.37657,0.38306,0.3788,0.85347,0.81956,0.84011,0.50471,0.89698,0.11303,0.0,0.0,5e-06,5.65e-20,3.1,3.1
330.1,0.10518,0.10294,0.077056,0.1042,0.88543,0.92603,0.92603,0.92603,0.34847,0.35616,0.35112,0.85219,0.81601,0.8379,0.50373,0.89702,0.1042,0.0,0.0,5e-06,5.65e-20,3.1,3.1
330.3,0.096302,0.094498,0.07061,0.095484,0.88481,0.92605,0.92605,0.92605,0.32037,0.32925,0.32343,0.85091,0.81245,0.8357,0.50275,0.89706,0.095484,0.0,0.0,5e-06,5.65e-20,3.1,3.1
330.5,0.087493,0.086169,0.064228,0.086851,0.88418,0.92606,0.92606,0.92606,0.29228,0.30234,0.29575,0.84963,0.8089,0.83349,0.50176,0.8971,0.086851,0.0,0.0,5e-06,5.65e-20,3.1,3.1
330.7,0.078755,0.077949,0.05791,0.078306,0.88356,0.92607,0.92607,0.92607,0.26418,0.27544,0.26807,0.84835,0.80535,0.83128,0.50076,0.89714,0.078306,0.0,0.0,5e-06,5.65e-20,3.1,3.1
330.9,0.070087,0.069839,0.051655,0.069847,0.88293,0.92609,0.92609,0.92609,0.23608,0.24853,0.24038,0.84707,0.8018,0.82908,0.49977,0.89718,0.069847,0.0,0.0,5e-06,5.65e-20,3.1,3.1
331.1,0.17336,0.15007,0.12193,0.16487,0.88245,0.9261,0.9261,0.9261,0.5863,0.53777,0.57034,0.84579,0.79824,0.82687,0.49877,0.89722,0.16487,0.0,0.0,5e-06,5.65e-20,3.1,3.1
331.3,0.17808,0.15411,0.12521,0.1693,0.88211,0.92612,0.92612,0.92612,0.6046,0.55603,0.58862,0.84451,0.79469,0.82467,0.49776,0.8972600000000001,0.1693,0.0,0.0,5e-06,5.65e-20,3.1,3.1
331.5,0.18276,0.15809,0.12845,0.17368,0.88176,0.92613,0.92613,0.92613,0.6229,0.57429,0.60689,0.84323,0.79114,0.82246,0.49676,0.8973,0.17368,0.0,0.0,5e-06,5.65e-20,3.1,3.1
331.7,0.1874,0.162,0.13165,0.178,0.88142,0.92615,0.92615,0.92615,0.64119,0.59255,0.62517,0.84195,0.78758,0.82025,0.49575,0.89734,0.178,0.0,0.0,5e-06,5.65e-20,3.1,3.1
331.9,0.19199,0.16584,0.13482,0.18228,0.88108,0.92616,0.92616,0.92616,0.65949,0.61081,0.64345,0.84067,0.78403,0.81805,0.49474,0.8973800000000001,0.18228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
332.1,0.19658,0.16965,0.13797,0.18654,0.88088,0.92617,0.92617,0.92617,0.67779,0.62907,0.66172,0.83939,0.78048,0.81584,0.49373,0.89742,0.18654,0.0,0.0,5e-06,5.65e-20,3.1,3.1
332.3,0.20116,0.17342,0.14111,0.19078,0.88083,0.92619,0.92619,0.92619,0.69609,0.64733,0.68,0.83811,0.77693,0.81363,0.49271,0.89746,0.19078,0.0,0.0,5e-06,5.65e-20,3.1,3.1
332.5,0.20571,0.17712,0.14421,0.19497,0.88077,0.9262,0.9262,0.9262,0.71439,0.66559,0.69828,0.83683,0.77337,0.81143,0.4917,0.8975,0.19497,0.0,0.0,5e-06,5.65e-20,3.1,3.1
332.7,0.21022,0.18077,0.14728,0.19911,0.88072,0.92622,0.92622,0.92622,0.73268,0.68385,0.71656,0.83555,0.76982,0.80922,0.49068,0.89754,0.19911,0.0,0.0,5e-06,5.65e-20,3.1,3.1
332.9,0.2155,0.18603,0.15119,0.20439,0.88067,0.92623,0.92623,0.92623,0.75098,0.70211,0.73483,0.83745,0.77322,0.81172,0.48966,0.89758,0.20439,0.0,0.0,5e-06,5.65e-20,3.1,3.1
333.1,0.21808,0.18906,0.15323,0.20714,0.88076,0.92625,0.92625,0.92625,0.7597,0.7118,0.74387,0.83935,0.77662,0.81423,0.48864,0.89762,0.20714,0.0,0.0,5e-06,5.65e-20,3.1,3.1
333.3,0.21656,0.1887,0.15243,0.20606,0.88099,0.92626,0.92626,0.92626,0.75406,0.70863,0.73903,0.84125,0.78002,0.81673,0.48762,0.89766,0.20606,0.0,0.0,5e-06,5.65e-20,3.1,3.1
333.5,0.21504,0.18834,0.15163,0.20498,0.88122,0.92627,0.92627,0.92627,0.74841,0.70546,0.7342,0.84315,0.78342,0.81924,0.4866,0.8977,0.20498,0.0,0.0,5e-06,5.65e-20,3.1,3.1
333.7,0.21352,0.18797,0.15083,0.20388,0.88146,0.92629,0.92629,0.92629,0.74276,0.70229,0.72936,0.84505,0.78682,0.82174,0.48558,0.89774,0.20388,0.0,0.0,5e-06,5.65e-20,3.1,3.1
333.9,0.21199,0.1876,0.15002,0.20279,0.88169,0.9263,0.9263,0.9263,0.73712,0.69912,0.72453,0.84696,0.79023,0.82425,0.48456,0.89778,0.20279,0.0,0.0,5e-06,5.65e-20,3.1,3.1
